PERMNO,date,SHRCD,TICKER,COMNAM,CUSIP,PRC,RET,RETX
75224,19940729,11,HAR,HARMAN INTL INDS INC NEW,41308610,26.87500,0.071244,0.069652
75224,19940831,11,HAR,HARMAN INTL INDS INC NEW,41308610,30.50000,0.134884,0.134884
75224,19940930,11,HAR,HARMAN INTL INDS INC NEW,41308610,34.87500,0.143443,0.143443
75224,19941031,11,HAR,HARMAN INTL INDS INC NEW,41308610,35.75000,0.025090,0.025090
75224,19941130,11,HAR,HARMAN INTL INDS INC NEW,41308610,34.50000,-0.033846,-0.034965
75224,19941230,11,HAR,HARMAN INTL INDS INC NEW,41308610,37.00000,0.072464,0.072464
75224,19950131,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.50000,-0.012432,-0.013514
75224,19950228,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.00000,0.150685,0.150685
75224,19950331,11,HAR,HARMAN INTL INDS INC NEW,41308610,37.12500,-0.116071,-0.116071
75224,19950428,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.50000,-0.016835,-0.016835
75224,19950531,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.12500,-0.008904,-0.010274
75224,19950630,11,HAR,HARMAN INTL INDS INC NEW,41308610,40.50000,0.121107,0.121107
75224,19950731,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.37500,-0.027778,-0.027778
75224,19950831,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.50000,0.188000,0.186667
75224,19950929,11,HAR,HARMAN INTL INDS INC NEW,41308610,49.00000,0.101124,0.101124
75224,19951031,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.12500,-0.058673,-0.058673
75224,19951130,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.87500,-0.047696,-0.048780
75224,19951229,11,HAR,HARMAN INTL INDS INC NEW,41308610,40.12500,-0.085470,-0.085470
75224,19960131,11,HAR,HARMAN INTL INDS INC NEW,41308610,38.37500,-0.043614,-0.043614
75224,19960229,11,HAR,HARMAN INTL INDS INC NEW,41308610,35.50000,-0.073616,-0.074919
75224,19960329,11,HAR,HARMAN INTL INDS INC NEW,41308610,37.50000,0.056338,0.056338
75224,19960430,11,HAR,HARMAN INTL INDS INC NEW,41308610,47.25000,0.260000,0.260000
75224,19960531,11,HAR,HARMAN INTL INDS INC NEW,41308610,52.50000,0.112169,0.111111
75224,19960628,11,HAR,HARMAN INTL INDS INC NEW,41308610,49.25000,-0.061905,-0.061905
75224,19960731,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.87500,-0.088832,-0.088832
75224,19960830,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.87500,-0.021170,-0.022284
75224,19960930,11,HAR,HARMAN INTL INDS INC NEW,41308610,48.75000,0.111111,0.111111
75224,19961031,11,HAR,HARMAN INTL INDS INC NEW,41308610,51.37500,0.053846,0.053846
75224,19961129,11,HAR,HARMAN INTL INDS INC NEW,41308610,51.00000,-0.006326,-0.007299
75224,19961231,11,HAR,HARMAN INTL INDS INC NEW,41308610,55.62500,0.090686,0.090686
75224,19970131,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.37500,-0.166292,-0.166292
75224,19970228,11,HAR,HARMAN INTL INDS INC NEW,41308610,45.62500,-0.015094,-0.016173
75224,19970331,11,HAR,HARMAN INTL INDS INC NEW,41308610,33.50000,-0.265753,-0.265753
75224,19970430,11,HAR,HARMAN INTL INDS INC NEW,41308610,38.25000,0.141791,0.141791
75224,19970530,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.75000,0.092810,0.091503
75224,19970630,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.12500,0.008982,0.008982
75224,19970731,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.75000,-0.056380,-0.056380
75224,19970829,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.75000,0.127044,0.125786
75224,19970930,11,HAR,HARMAN INTL INDS INC NEW,41308610,50.06250,0.118715,0.118715
75224,19971031,11,HAR,HARMAN INTL INDS INC NEW,41308610,54.00000,0.078652,0.078652
75224,19971128,11,HAR,HARMAN INTL INDS INC NEW,41308610,50.62500,-0.061574,-0.062500
75224,19971231,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.75000,-0.155556,-0.155556
75224,19980130,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.12500,-0.084795,-0.084795
75224,19980227,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.50000,0.189776,0.188498
75224,19980331,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.00000,-0.053763,-0.053763
75224,19980430,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.00000,-0.022727,-0.022727
75224,19980529,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.56250,-0.009012,-0.010174
75224,19980630,11,HAR,HARMAN INTL INDS INC NEW,41308610,38.50000,-0.095448,-0.095448
75224,19980731,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.43750,0.024351,0.024351
75224,19980831,11,HAR,HARMAN INTL INDS INC NEW,41308610,35.06250,-0.109667,-0.110935
75224,19980930,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.68750,0.046346,0.046346
75224,19981030,11,HAR,HARMAN INTL INDS INC NEW,41308610,40.43750,0.102215,0.102215
75224,19981130,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.68750,0.056878,0.055641
75224,19981231,11,HAR,HARMAN INTL INDS INC NEW,41308610,38.12500,-0.106881,-0.106881
75224,19990129,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.00000,0.101639,0.101639
75224,19990226,11,HAR,HARMAN INTL INDS INC NEW,41308610,38.25000,-0.088095,-0.089286
75224,19990331,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.75000,-0.039216,-0.039216
75224,19990430,11,HAR,HARMAN INTL INDS INC NEW,41308610,45.93750,0.250000,0.250000
75224,19990528,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.37500,-0.032925,-0.034014
75224,19990630,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.00000,-0.008451,-0.008451
75224,19990730,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.00000,0.000000,0.000000
75224,19990831,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.50000,-0.032955,-0.034091
75224,19990930,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.06250,-0.010294,-0.010294
75224,19991029,11,HAR,HARMAN INTL INDS INC NEW,41308610,40.87500,-0.028232,-0.028232
75224,19991130,11,HAR,HARMAN INTL INDS INC NEW,41308610,51.50000,0.261162,0.259939
75224,19991231,11,HAR,HARMAN INTL INDS INC NEW,41308610,56.12500,0.089806,0.089806
75224,20000131,11,HAR,HARMAN INTL INDS INC NEW,41308610,58.37500,0.040089,0.040089
75224,20000229,11,HAR,HARMAN INTL INDS INC NEW,41308610,61.93750,0.061884,0.061028
75224,20000331,11,HAR,HARMAN INTL INDS INC NEW,41308610,60.00000,-0.031282,-0.031282
75224,20000428,11,HAR,HARMAN INTL INDS INC NEW,41308610,65.37500,0.089583,0.089583
75224,20000531,11,HAR,HARMAN INTL INDS INC NEW,41308610,57.87500,-0.113958,-0.114723
75224,20000630,11,HAR,HARMAN INTL INDS INC NEW,41308610,61.00000,0.053996,0.053996
75224,20000731,11,HAR,HARMAN INTL INDS INC NEW,41308610,63.25000,0.036885,0.036885
75224,20000831,11,HAR,HARMAN INTL INDS INC NEW,41308610,76.75000,0.214229,0.213439
75224,20000929,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.10000,0.018892,0.018892
75224,20001031,11,HAR,HARMAN INTL INDS INC NEW,41308610,48.00000,0.227622,0.227622
75224,20001130,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.50000,-0.239063,-0.239583
75224,20001229,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.50000,0.000000,0.000000
75224,20010131,11,HAR,HARMAN INTL INDS INC NEW,41308610,35.26000,-0.033973,-0.033973
75224,20010228,11,HAR,HARMAN INTL INDS INC NEW,41308610,29.90000,-0.151305,-0.152014
75224,20010330,11,HAR,HARMAN INTL INDS INC NEW,41308610,25.59000,-0.144147,-0.144147
75224,20010430,11,HAR,HARMAN INTL INDS INC NEW,41308610,31.75000,0.240719,0.240719
75224,20010531,11,HAR,HARMAN INTL INDS INC NEW,41308610,35.50000,0.118898,0.118110
75224,20010629,11,HAR,HARMAN INTL INDS INC NEW,41308610,38.09000,0.072958,0.072958
75224,20010731,11,HAR,HARMAN INTL INDS INC NEW,41308610,37.00000,-0.028616,-0.028616
75224,20010831,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.10000,0.111486,0.110811
75224,20010928,11,HAR,HARMAN INTL INDS INC NEW,41308610,33.50000,-0.184915,-0.184915
75224,20011031,11,HAR,HARMAN INTL INDS INC NEW,41308610,33.05000,-0.013433,-0.013433
75224,20011130,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.67000,0.291831,0.291074
75224,20011231,11,HAR,HARMAN INTL INDS INC NEW,41308610,45.10000,0.056949,0.056949
75224,20020131,11,HAR,HARMAN INTL INDS INC NEW,41308610,47.22000,0.047007,0.047007
75224,20020228,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.80000,-0.008365,-0.008895
75224,20020328,11,HAR,HARMAN INTL INDS INC NEW,41308610,49.35000,0.054487,0.054487
75224,20020430,11,HAR,HARMAN INTL INDS INC NEW,41308610,59.05000,0.196555,0.196555
75224,20020531,11,HAR,HARMAN INTL INDS INC NEW,41308610,55.30000,-0.063082,-0.063506
75224,20020628,11,HAR,HARMAN INTL INDS INC NEW,41308610,49.25000,-0.109403,-0.109403
75224,20020731,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.10000,-0.124873,-0.124873
75224,20020830,11,HAR,HARMAN INTL INDS INC NEW,41308610,51.43000,0.193852,0.193272
75224,20020930,11,HAR,HARMAN INTL INDS INC NEW,41308610,51.75000,0.006222,0.006222
75224,20021031,11,HAR,HARMAN INTL INDS INC NEW,41308610,56.00000,0.082126,0.082126
75224,20021129,11,HAR,HARMAN INTL INDS INC NEW,41308610,62.40000,0.114732,0.114286
75224,20021231,11,HAR,HARMAN INTL INDS INC NEW,41308610,59.50000,-0.046474,-0.046474
75224,20030131,11,HAR,HARMAN INTL INDS INC NEW,41308610,61.50000,0.033613,0.033613
75224,20030228,11,HAR,HARMAN INTL INDS INC NEW,41308610,63.53000,0.033415,0.033008
75224,20030331,11,HAR,HARMAN INTL INDS INC NEW,41308610,58.57000,-0.078073,-0.078073
75224,20030430,11,HAR,HARMAN INTL INDS INC NEW,41308610,66.59000,0.136930,0.136930
75224,20030530,11,HAR,HARMAN INTL INDS INC NEW,41308610,74.20000,0.114657,0.114281
75224,20030630,11,HAR,HARMAN INTL INDS INC NEW,41308610,79.14000,0.066577,0.066577
75224,20030731,11,HAR,HARMAN INTL INDS INC NEW,41308610,83.60000,0.056356,0.056356
75224,20030829,11,HAR,HARMAN INTL INDS INC NEW,41308610,99.65000,0.192285,0.191986
75224,20030930,11,HAR,HARMAN INTL INDS INC NEW,41308610,98.35000,-0.013046,-0.013046
75224,20031031,11,HAR,HARMAN INTL INDS INC NEW,41308610,128.20000,0.303508,0.303508
75224,20031128,11,HAR,HARMAN INTL INDS INC NEW,41308610,136.27000,0.063144,0.062949
75224,20031231,11,HAR,HARMAN INTL INDS INC NEW,41308610,73.98000,0.085786,0.085786
75224,20040130,11,HAR,HARMAN INTL INDS INC NEW,41308610,74.23000,0.003379,0.003379
75224,20040227,11,HAR,HARMAN INTL INDS INC NEW,41308610,77.99000,0.050822,0.050653
75224,20040331,11,HAR,HARMAN INTL INDS INC NEW,41308610,79.60000,0.020644,0.020644
75224,20040430,11,HAR,HARMAN INTL INDS INC NEW,41308610,75.85000,-0.047111,-0.047111
75224,20040528,11,HAR,HARMAN INTL INDS INC NEW,41308610,80.14000,0.056724,0.056559
75224,20040630,11,HAR,HARMAN INTL INDS INC NEW,41308610,91.00000,0.135513,0.135513
75224,20040730,11,HAR,HARMAN INTL INDS INC NEW,41308610,85.73000,-0.057912,-0.057912
75224,20040831,11,HAR,HARMAN INTL INDS INC NEW,41308610,96.69000,0.127989,0.127843
75224,20040930,11,HAR,HARMAN INTL INDS INC NEW,41308610,107.75000,0.114386,0.114386
75224,20041029,11,HAR,HARMAN INTL INDS INC NEW,41308610,120.18000,0.115360,0.115360
75224,20041130,11,HAR,HARMAN INTL INDS INC NEW,41308610,122.85000,0.022321,0.022217
75224,20041231,11,HAR,HARMAN INTL INDS INC NEW,41308610,127.00000,0.033781,0.033781
75224,20050131,11,HAR,HARMAN INTL INDS INC NEW,41308610,121.65000,-0.042126,-0.042126
75224,20050228,11,HAR,HARMAN INTL INDS INC NEW,41308610,112.17000,-0.077826,-0.077929
75224,20050331,11,HAR,HARMAN INTL INDS INC NEW,41308610,88.46000,-0.211376,-0.211376
75224,20050429,11,HAR,HARMAN INTL INDS INC NEW,41308610,78.58000,-0.111689,-0.111689
75224,20050531,11,HAR,HARMAN INTL INDS INC NEW,41308610,82.86000,0.054626,0.054467
75224,20050630,11,HAR,HARMAN INTL INDS INC NEW,41308610,81.36000,-0.018103,-0.018103
75224,20050729,11,HAR,HARMAN INTL INDS INC NEW,41308610,85.95000,0.056416,0.056416
75224,20050831,11,HAR,HARMAN INTL INDS INC NEW,41308610,103.40000,0.203171,0.203025
75224,20050930,11,HAR,HARMAN INTL INDS INC NEW,41308610,102.27000,-0.010928,-0.010928
75224,20051031,11,HAR,HARMAN INTL INDS INC NEW,41308610,99.86000,-0.023565,-0.023565
75224,20051130,11,HAR,HARMAN INTL INDS INC NEW,41308610,97.50000,-0.023508,-0.023633
75224,20051230,11,HAR,HARMAN INTL INDS INC NEW,41308610,97.85000,0.003590,0.003590
75224,20060131,11,HAR,HARMAN INTL INDS INC NEW,41308610,110.00000,0.124170,0.124170
75224,20060228,11,HAR,HARMAN INTL INDS INC NEW,41308610,110.35000,0.003295,0.003182
75224,20060331,11,HAR,HARMAN INTL INDS INC NEW,41308610,111.13000,0.007068,0.007068
75224,20060428,11,HAR,HARMAN INTL INDS INC NEW,41308610,87.99000,-0.208225,-0.208225
75224,20060531,11,HAR,HARMAN INTL INDS INC NEW,41308610,84.73000,-0.036908,-0.037050
75224,20060630,11,HAR,HARMAN INTL INDS INC NEW,41308610,85.37000,0.007553,0.007553
75224,20060731,11,HAR,HARMAN INTL INDS INC NEW,41308610,80.20000,-0.060560,-0.060560
75224,20060831,11,HAR,HARMAN INTL INDS INC NEW,41308610,81.12000,0.011627,0.011471
75224,20060929,11,HAR,HARMAN INTL INDS INC NEW,41308610,83.44000,0.028600,0.028600
75224,20061031,11,HAR,HARMAN INTL INDS INC NEW,41308610,102.35000,0.226630,0.226630
75224,20061130,11,HAR,HARMAN INTL INDS INC NEW,41308610,103.84000,0.014680,0.014558
75224,20061229,11,HAR,HARMAN INTL INDS INC NEW,41308610,99.91000,-0.037847,-0.037847
75224,20070131,11,HAR,HARMAN INTL INDS INC NEW,41308610,94.57000,-0.053448,-0.053448
75224,20070228,11,HAR,HARMAN INTL INDS INC NEW,41308610,99.12000,0.048245,0.048113
75224,20070330,11,HAR,HARMAN INTL INDS INC NEW,41308610,96.08000,-0.030670,-0.030670
75224,20070430,11,HAR,HARMAN INTL INDS INC NEW,41308610,121.89000,0.268630,0.268630
75224,20070531,11,HAR,HARMAN INTL INDS INC NEW,41308610,118.65000,-0.026479,-0.026581
75224,20070629,11,HAR,HARMAN INTL INDS INC NEW,41308610,116.80000,-0.015592,-0.015592
75224,20070731,11,HAR,HARMAN INTL INDS INC NEW,41308610,116.00000,-0.006849,-0.006849
75224,20070831,11,HAR,HARMAN INTL INDS INC NEW,41308610,113.39000,-0.022392,-0.022500
75224,20070928,11,HAR,HARMAN INTL INDS INC NEW,41308610,86.52000,-0.236970,-0.236970
75224,20071031,11,HAR,HARMAN INTL INDS INC NEW,41308610,84.20000,-0.026815,-0.026815
75224,20071130,11,HAR,HARMAN INTL INDS INC NEW,41308610,73.60000,-0.125742,-0.125891
75224,20071231,11,HAR,HARMAN INTL INDS INC NEW,41308610,73.71000,0.001495,0.001495
75224,20080131,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.45000,-0.369828,-0.369828
75224,20080229,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.20000,-0.112756,-0.113025
75224,20080331,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.54000,0.056796,0.056796
75224,20080430,11,HAR,HARMAN INTL INDS INC NEW,41308610,40.87000,-0.061323,-0.061323
75224,20080530,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.72000,0.094507,0.094201
75224,20080630,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.39000,-0.074463,-0.074463
75224,20080731,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.17000,-0.005315,-0.005315
75224,20080829,11,HAR,HARMAN INTL INDS INC NEW,41308610,34.03000,-0.173124,-0.173427
75224,20080930,11,HAR,HARMAN INTL INDS INC NEW,41308610,34.07000,0.001175,0.001175
75224,20081031,11,HAR,HARMAN INTL INDS INC NEW,41308610,18.37000,-0.460816,-0.460816
75224,20081128,11,HAR,HARMAN INTL INDS INC NEW,41308610,15.05000,-0.180049,-0.180729
75224,20081231,11,HAR,HARMAN INTL INDS INC NEW,41308610,16.73000,0.111628,0.111628
75224,20090130,11,HAR,HARMAN INTL INDS INC NEW,41308610,16.09000,-0.038255,-0.038255
75224,20090227,11,HAR,HARMAN INTL INDS INC NEW,41308610,10.62000,-0.339186,-0.339963
75224,20090331,11,HAR,HARMAN INTL INDS INC NEW,41308610,13.53000,0.274011,0.274011
75224,20090430,11,HAR,HARMAN INTL INDS INC NEW,41308610,18.19000,0.344420,0.344420
75224,20090529,11,HAR,HARMAN INTL INDS INC NEW,41308610,18.64000,0.024739,0.024739
75224,20090630,11,HAR,HARMAN INTL INDS INC NEW,41308610,18.80000,0.008584,0.008584
75224,20090731,11,HAR,HARMAN INTL INDS INC NEW,41308610,24.68000,0.312766,0.312766
75224,20090831,11,HAR,HARMAN INTL INDS INC NEW,41308610,29.99000,0.215154,0.215154
75224,20090930,11,HAR,HARMAN INTL INDS INC NEW,41308610,33.88000,0.129710,0.129710
75224,20091030,11,HAR,HARMAN INTL INDS INC NEW,41308610,37.61000,0.110094,0.110094
75224,20091130,11,HAR,HARMAN INTL INDS INC NEW,41308610,37.61000,0.000000,0.000000
75224,20091231,11,HAR,HARMAN INTL INDS INC NEW,41308610,35.28000,-0.061952,-0.061952
75224,20100129,11,HAR,HARMAN INTL INDS INC NEW,41308610,35.55000,0.007653,0.007653
75224,20100226,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.14000,0.213502,0.213502
75224,20100331,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.78000,0.084376,0.084376
75224,20100430,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.48000,-0.156050,-0.156050
75224,20100528,11,HAR,HARMAN INTL INDS INC NEW,41308610,32.30000,-0.181864,-0.181864
75224,20100630,11,HAR,HARMAN INTL INDS INC NEW,41308610,29.89000,-0.074613,-0.074613
75224,20100730,11,HAR,HARMAN INTL INDS INC NEW,41308610,30.41000,0.017397,0.017397
75224,20100831,11,HAR,HARMAN INTL INDS INC NEW,41308610,31.17000,0.024992,0.024992
75224,20100930,11,HAR,HARMAN INTL INDS INC NEW,41308610,33.41000,0.071864,0.071864
75224,20101029,11,HAR,HARMAN INTL INDS INC NEW,41308610,33.55000,0.004190,0.004190
75224,20101130,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.59000,0.299255,0.299255
75224,20101231,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.30000,0.062170,0.062170
75224,20110131,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.32000,-0.064363,-0.064363
75224,20110228,11,HAR,HARMAN INTL INDS INC NEW,41308610,48.64000,0.123384,0.122807
75224,20110331,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.82000,-0.037418,-0.037418
75224,20110429,11,HAR,HARMAN INTL INDS INC NEW,41308610,48.53000,0.036523,0.036523
75224,20110531,11,HAR,HARMAN INTL INDS INC NEW,41308610,47.97000,-0.011024,-0.011539
75224,20110630,11,HAR,HARMAN INTL INDS INC NEW,41308610,45.57000,-0.050031,-0.050031
75224,20110729,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.60000,-0.087119,-0.087119
75224,20110831,11,HAR,HARMAN INTL INDS INC NEW,41308610,36.19000,-0.128245,-0.130048
75224,20110930,11,HAR,HARMAN INTL INDS INC NEW,41308610,28.58000,-0.210279,-0.210279
75224,20111031,11,HAR,HARMAN INTL INDS INC NEW,41308610,43.16000,0.512771,0.510147
75224,20111130,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.30000,-0.043095,-0.043095
75224,20111230,11,HAR,HARMAN INTL INDS INC NEW,41308610,38.04000,-0.078935,-0.078935
75224,20120131,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.20000,0.109359,0.109359
75224,20120229,11,HAR,HARMAN INTL INDS INC NEW,41308610,49.13000,0.165995,0.164218
75224,20120330,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.81000,-0.047222,-0.047222
75224,20120430,11,HAR,HARMAN INTL INDS INC NEW,41308610,49.58000,0.059175,0.059175
75224,20120531,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.22000,-0.207443,-0.208955
75224,20120629,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.60000,0.009689,0.009689
75224,20120731,11,HAR,HARMAN INTL INDS INC NEW,41308610,40.35000,0.018939,0.018939
75224,20120831,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.03000,0.144486,0.140768
75224,20120928,11,HAR,HARMAN INTL INDS INC NEW,41308610,46.16000,0.002824,0.002824
75224,20121031,11,HAR,HARMAN INTL INDS INC NEW,41308610,41.93000,-0.091638,-0.091638
75224,20121130,11,HAR,HARMAN INTL INDS INC NEW,41308610,39.56000,-0.052945,-0.056523
75224,20121231,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.64000,0.128412,0.128412
75224,20130131,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.78000,0.003136,0.003136
75224,20130228,11,HAR,HARMAN INTL INDS INC NEW,41308610,42.45000,-0.048682,-0.052032
75224,20130328,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.63000,0.051355,0.051355
75224,20130430,11,HAR,HARMAN INTL INDS INC NEW,41308610,44.71000,0.001792,0.001792
75224,20130531,11,HAR,HARMAN INTL INDS INC NEW,41308610,53.10000,0.191009,0.187654
75224,20130628,11,HAR,HARMAN INTL INDS INC NEW,41308610,54.20000,0.020716,0.020716
75224,20130731,11,HAR,HARMAN INTL INDS INC NEW,41308610,60.53000,0.116790,0.116790
75224,20130830,11,HAR,HARMAN INTL INDS INC NEW,41308610,64.02000,0.062614,0.057657
75224,20130930,11,HAR,HARMAN INTL INDS INC NEW,41308610,66.23000,0.034521,0.034521
75224,20131031,11,HAR,HARMAN INTL INDS INC NEW,41308610,81.02000,0.223313,0.223313
75224,20131129,11,HAR,HARMAN INTL INDS INC NEW,41308610,81.04000,0.003950,0.000247
75224,20131231,11,HAR,HARMAN INTL INDS INC NEW,41308610,81.85000,0.009995,0.009995
75224,20140131,11,HAR,HARMAN INTL INDS INC NEW,41308610,103.43000,0.263653,0.263653
75224,20140228,11,HAR,HARMAN INTL INDS INC NEW,41308610,104.73000,0.015469,0.012569
75224,20140331,11,HAR,HARMAN INTL INDS INC NEW,41308610,106.40000,0.015946,0.015946
75224,20140430,11,HAR,HARMAN INTL INDS INC NEW,41308610,109.61000,0.030169,0.030169
75224,20140530,11,HAR,HARMAN INTL INDS INC NEW,41308610,105.03000,-0.039048,-0.041785
75224,20140630,11,HAR,HARMAN INTL INDS INC NEW,41308610,107.43000,0.022851,0.022851
75224,20140731,11,HAR,HARMAN INTL INDS INC NEW,41308610,108.55000,0.010425,0.010425
75224,20140829,11,HAR,HARMAN INTL INDS INC NEW,41308610,115.08000,0.063197,0.060157
75224,20140930,11,HAR,HARMAN INTL INDS INC NEW,41308610,98.04000,-0.148071,-0.148071
75224,20141031,11,HAR,HARMAN INTL INDS INC NEW,41308610,107.34000,0.094859,0.094859
75224,20141128,11,HAR,HARMAN INTL INDS INC NEW,41308610,108.53000,0.014161,0.011086
75224,20141231,11,HAR,HARMAN INTL INDS INC NEW,41308610,106.71000,-0.016770,-0.016770
75224,20150130,11,HAR,HARMAN INTL INDS INC NEW,41308610,129.63000,0.214788,0.214788
75224,20150227,11,HAR,HARMAN INTL INDS INC NEW,41308610,137.99001,0.067037,0.064491
75224,20150331,11,HAR,HARMAN INTL INDS INC NEW,41308610,133.63000,-0.031596,-0.031596
75224,20150430,11,HAR,HARMAN INTL INDS INC NEW,41308610,130.38000,-0.024321,-0.024321
75224,20150529,11,HAR,HARMAN INTL INDS INC NEW,41308610,120.52000,-0.073094,-0.075625
75224,20150630,11,HAR,HARMAN INTL INDS INC NEW,41308610,118.94000,-0.013110,-0.013110
75224,20150731,11,HAR,HARMAN INTL INDS INC NEW,41308610,107.66000,-0.094838,-0.094838
75224,20150831,11,HAR,HARMAN INTL INDS INC NEW,41308610,97.74000,-0.088891,-0.092142
75224,20150930,11,HAR,HARMAN INTL INDS INC NEW,41308610,95.99000,-0.017905,-0.017905
75224,20151030,11,HAR,HARMAN INTL INDS INC NEW,41308610,109.96000,0.145536,0.145536
75224,20151130,11,HAR,HARMAN INTL INDS INC NEW,41308610,103.16000,-0.058658,-0.061841
75224,20151231,11,HAR,HARMAN INTL INDS INC NEW,41308610,94.21000,-0.086758,-0.086758
75224,20160129,11,HAR,HARMAN INTL INDS INC NEW,41308610,74.39000,-0.210381,-0.210381
75224,20160229,11,HAR,HARMAN INTL INDS INC NEW,41308610,76.68000,0.035489,0.030784
75224,20160331,11,HAR,HARMAN INTL INDS INC NEW,41308610,89.04000,0.161189,0.161189
75224,20160429,11,HAR,HARMAN INTL INDS INC NEW,41308610,76.76000,-0.137916,-0.137916
75224,20160531,11,HAR,HARMAN INTL INDS INC NEW,41308610,78.24000,0.023840,0.019281
75224,20160630,11,HAR,HARMAN INTL INDS INC NEW,41308610,71.82000,-0.082055,-0.082055
75224,20160729,11,HAR,HARMAN INTL INDS INC NEW,41308610,82.64000,0.150654,0.150654
75224,20160831,11,HAR,HARMAN INTL INDS INC NEW,41308610,84.69000,0.029042,0.024806
75224,20160930,11,HAR,HARMAN INTL INDS INC NEW,41308610,84.45000,-0.002834,-0.002834
75224,20161031,11,HAR,HARMAN INTL INDS INC NEW,41308610,79.71000,-0.056128,-0.056128
75224,20161130,11,HAR,HARMAN INTL INDS INC NEW,41308610,109.37000,0.376490,0.372099
75224,20161230,11,HAR,HARMAN INTL INDS INC NEW,41308610,111.16000,0.016366,0.016366
75224,20170131,11,HAR,HARMAN INTL INDS INC NEW,41308610,111.16000,0.000000,0.000000
75224,20170228,11,HAR,HARMAN INTL INDS INC NEW,41308610,111.62000,0.007287,0.004138
75224,20170331,11,HAR,HARMAN INTL INDS INC NEW,41308610,,,
76712,19910531,,,,00130H10,,,
76712,19910628,11,AESC,A E S CORP,00130H10,20.37500,C,C
76712,19910731,11,AESC,A E S CORP,00130H10,25.00000,0.236810,0.226994
76712,19910830,11,AESC,A E S CORP,00130H10,26.50000,0.060000,0.060000
76712,19910930,11,AESC,A E S CORP,00130H10,27.00000,0.018868,0.018868
76712,19911031,11,AESC,A E S CORP,00130H10,27.00000,0.000000,0.000000
76712,19911129,11,AESC,A E S CORP,00130H10,25.37500,-0.060185,-0.060185
76712,19911231,11,AESC,A E S CORP,00130H10,34.25000,0.349754,0.349754
76712,19920131,11,AESC,A E S CORP,00130H10,33.00000,-0.036496,-0.036496
